Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Allow customer reviews?,Categories,Regular price,Sale price,Images
simple,S1-362,Stylee Lifestyle Navy Blue Rayon Embroidered Gown (1721),1,1,visible,This is product description,"<p>Stylee Lifestyle presents the all new collection of Embroidered Dress Material. Pair them with matching accessories to look trendy and gorgeous. Elegant Multi Resham Thread Work With Jari &amp; Abaya Style.</p>
<ul class=""a-unordered-list a-vertical a-",,,taxable,,1,100,1,Dress,8361.92,7466,"https://www.reddoko.com/uploads/24615/1538398969.1721-1.jpg,https://www.reddoko.com/uploads/24616/1538398969.1721-2.jpg,https://www.reddoko.com/uploads/24617/1538398969.1721-3.jpg"
simple,S1-388,Stylee Lifestyle Green Banarsi Silk Jacqaurd Saree (1389),1,1,visible,This is product description,"<p>Stylee Lifestyle presents the all new collection of Banarsi Jacquard Saree. Pair them with matching accessories to look trendy and gorgeous. Allover Floral Traditional Jacquard Design With Jari &amp; Half and Half Concept.&nbsp;</p>
<ul class=""a-unorde",,,taxable,,1,100,1,Dress,7247.52,6471,"https://www.reddoko.com/uploads/24669/1538474047.1389-1.jpg,https://www.reddoko.com/uploads/24670/1538474047.1389-2.jpg"
simple,S1-404,Stylee Lifestyle Cream Satin Embroidered Gown (1316),1,1,visible,This is product description,"<p>Stylee Lifestyle presents the all new collection of embroidered Dress Material. Pair them with matching accessories to look trendy and gorgeous. Contrast Digital Floral Print With Mirror Work</p>
<ul class=""a-unordered-list a-vertical a-spacing-none"">",,,taxable,,1,100,1,Dress> Gown,7489.4400000000005,6687,"https://www.reddoko.com/uploads/25343/1539015260.1316-4.jpg,https://www.reddoko.com/uploads/25344/1539015260.1316-5.jpg,https://www.reddoko.com/uploads/25345/1539015260.1316-6.jpg"
simple,S1-405,Stylee Lifestyle Satin Satin Embroidered Gown (1314),1,1,visible,This is product description,"<p>Stylee Lifestyle presents the all new collection of embroidered Dress Material. Pair them with matching accessories to look trendy and gorgeous. Contrast Digital Floral Print With Mirror Work.</p>
<ul class=""a-unordered-list a-vertical a-spacing-none"">",,,taxable,,1,100,1,Dress> Gown,6179.040000000001,5517,"https://www.reddoko.com/uploads/25346/1539015470.1314-4.jpg,https://www.reddoko.com/uploads/25347/1539015470.1314-5.jpg,https://www.reddoko.com/uploads/25348/1539015470.1314-6.jpg"
simple,S22-149,Green Denim Spring Fashion Jacket For Men,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.3a1388eeRgyIWE"">Stretch Denim</li>
<li class="""">Long sleeves with snap closures at cuffs</li>
<li class="""">Snap-flap pockets at chest; welt side pockets</li>
<li class="""">Quilted lining at sleeves</li>
<li class="""">Wash And Dry With Like Colors; Liquid Detergent Is Recommended</li>
<li class="""">Regular fit</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>The classic Jacket is made for cold-weather-proof with warm insulation and a soft quilted lining in the sleeves. With serious comfort and confident style, it's bound to become one of your favorite garments.</p>
</div>",,,taxable,,1,100,1,Jackets> Jackets,3024.0000000000005,2700,https://www.reddoko.com/uploads/31879/1551601525.12.jpg
simple,S22-150,Red Denim Spring Fashion Jacket For Men,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.3a1388eeRgyIWE"">Stretch Denim</li>
<li class="""">Long sleeves with snap closures at cuffs</li>
<li class="""">Snap-flap pockets at chest; welt side pockets</li>
<li class="""">Quilted lining at sleeves</li>
<li class="""">Wash And Dry With Like Colors; Liquid Detergent Is Recommended</li>
<li class="""">Regular fit</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>The classic Jacket is made for cold-weather-proof with warm insulation and a soft quilted lining in the sleeves. With serious comfort and confident style, it's bound to become one of your favorite garments.</p>
</div>",,,taxable,,1,100,1,Jackets,3024.0000000000005,2700,https://www.reddoko.com/uploads/31880/1551602275.13.jpg
simple,S22-151,Yellow Denim Spring Fashion Jacket For Men,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.3a1388eeRgyIWE"">Stretch Denim</li>
<li class="""">Long sleeves with snap closures at cuffs</li>
<li class="""">Snap-flap pockets at chest; welt side pockets</li>
<li class="""">Quilted lining at sleeves</li>
<li class="""">Wash And Dry With Like Colors; Liquid Detergent Is Recommended</li>
<li class="""">Regular fit</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>The classic Jacket is made for cold-weather-proof with warm insulation and a soft quilted lining in the sleeves. With serious comfort and confident style, it's bound to become one of your favorite garments.</p>
</div>",,,taxable,,1,100,1,Jackets> Jackets,3024.0000000000005,2700,https://www.reddoko.com/uploads/31881/1551602537.14.jpg
simple,S22-152,White Denim Spring Fashion Jacket For Men,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.3a1388eeRgyIWE"">Stretch Denim</li>
<li class="""">Long sleeves with snap closures at cuffs</li>
<li class="""">Snap-flap pockets at chest; welt side pockets</li>
<li class="""">Quilted lining at sleeves</li>
<li class="""">Wash And Dry With Like Colors; Liquid Detergent Is Recommended</li>
<li class="""">Regular fit</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>The classic Jacket is made for cold-weather-proof with warm insulation and a soft quilted lining in the sleeves. With serious comfort and confident style, it's bound to become one of your favorite garments.</p>
</div>",,,taxable,,1,100,1,Jackets> Jackets,3024.0000000000005,2700,https://www.reddoko.com/uploads/31882/1551602731.15.jpg
simple,S2C-96,Pu ,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""">Warmy fur inside</li>
<li class="""">Suitable For: Winter Wear</li>
<li class="""">Fit: Slim Fit</li>
<li class="""">Type: Riding Jacket</li>
<li class="""">Sleeve: Full Sleeve</li>
<li class="""">Style: Plain</li>
<li class="""">Pockets: 2Front Pockets</li>
<li class="""">Wash Care: Machine Wash, Do Not Iron</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>New design pu jackets is specially design for men to wear in winter sSurprisingly good quality of the soft leather, all made expansive and rich. Customers are very satisfied with the purchase.It has made with thick woolen fleece and high quality pu soft leather.eason. The size and the style and cut perfect,gives a very good appearance.</p>
</div>",,,taxable,,1,100,1,Jackets,3360.0000000000005,3000,"https://www.reddoko.com/uploads/33270/1556532452.43.jpg,https://www.reddoko.com/uploads/33271/1556532452.44.jpg,https://www.reddoko.com/uploads/33272/1556532452.45.jpg"
simple,S22-152-15457,Black Denim Spring Fashion Jacket For Men,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.3a1388eeRgyIWE"">Stretch Denim</li>
<li class="""">Long sleeves with snap closures at cuffs</li>
<li class="""">Snap-flap pockets at chest; welt side pockets</li>
<li class="""">Quilted lining at sleeves</li>
<li class="""">Wash And Dry With Like Colors; Liquid Detergent Is Recommended</li>
<li class="""">Regular fit</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>The classic Jacket is made for cold-weather-proof with warm insulation and a soft quilted lining in the sleeves. With serious comfort and confident style, it's bound to become one of your favorite garments.</p>
</div>",,,taxable,,1,100,1,Jackets> Jackets,3024.0000000000005,2700,"https://www.reddoko.com/uploads/33991/1557673518.1.jpg,https://www.reddoko.com/uploads/33992/1557673518.2.jpg,https://www.reddoko.com/uploads/33993/1557673518.3.jpg,https://www.reddoko.com/uploads/33994/1557673518.4.jpg"
simple,S22-152-15457-15458,Yellow Denim Spring Fashion Jacket For Men,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.3a1388eeRgyIWE"">Stretch Denim</li>
<li class="""">Long sleeves with snap closures at cuffs</li>
<li class="""">Snap-flap pockets at chest; welt side pockets</li>
<li class="""">Quilted lining at sleeves</li>
<li class="""">Wash And Dry With Like Colors; Liquid Detergent Is Recommended</li>
<li class="""">Regular fit</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>The classic Jacket is made for cold-weather-proof with warm insulation and a soft quilted lining in the sleeves. With serious comfort and confident style, it's bound to become one of your favorite garments.</p>
</div>",,,taxable,,1,100,1,Jackets> Jackets,3024.0000000000005,2700,https://www.reddoko.com/uploads/33995/1557673978.5.jpg
simple,S22-152-15457-15458-18104,Green Slim Fit Denim Jacket For Men,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.3a1388eeRgyIWE"">Stretch Denim</li>
<li class="""">Long sleeves with snap closures at cuffs</li>
<li class="""">Snap-flap pockets at chest; welt side pockets</li>
<li class="""">Quilted lining at sleeves</li>
<li class="""">Wash And Dry With Like Colors; Liquid Detergent Is Recommended</li>
<li class="""">Regular fit</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>The classic Jacket is made for cold-weather-proof with warm insulation and a soft quilted lining in the sleeves. With serious comfort and confident style, it's bound to become one of your favorite garments.</p>
</div>",,,taxable,,1,100,1,Jackets> Jackets,3024.0000000000005,2700,"https://www.reddoko.com/uploads/41031/1569137537.J42.JPG,https://www.reddoko.com/uploads/41032/1569137543.J43.JPG"
simple,S22-18930,White Denim Spring Fashion Jacket For Men,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.3a1388eeRgyIWE"">Stretch Denim</li>
<li class="""">Long sleeves with snap closures at cuffs</li>
<li class="""">Snap-flap pockets at chest; welt side pockets</li>
<li class="""">Quilted lining at sleeves</li>
<li class="""">Wash And Dry With Like Colors; Liquid Detergent Is Recommended</li>
<li class="""">Regular fit</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>The classic Jacket is made for cold-weather-proof with warm insulation and a soft quilted lining in the sleeves. With serious comfort and confident style, it's bound to become one of your favorite garments.</p>
</div>",,,taxable,,1,100,1,Jackets> Jackets,3136.0000000000005,2800,https://www.reddoko.com/uploads/31882/1551602731.15.jpg
simple,S1-209,Stylee Lifestyle Designer Jardoshi Work With Resham Thread Work & Lehenga Choli Pattern Peach Semi Stitched Salwar Suit for Party and Wedding,1,1,visible,This is product description,<div><p>Stylee Lifestyle Designer Jardoshi Work With Resham Thread Work & Lehenga Choli Pattern Peach Semi Stitched Salwar Suit for Party and Wedding. Look Unique with unique designer salwar suit in different occasion and festival. </P> Details:</br>Bust:,,,taxable,,1,100,1,Lehenga> Salwar Suit,15678.880000000001,13999,"https://www.reddoko.com/uploads/17881/1529320859.1672-1.jpg,https://www.reddoko.com/uploads/17882/1529320859.1672-2.jpg,https://www.reddoko.com/uploads/17883/1529320859.1672-3.jpg"
simple,S1-210,Stylee Lifestyle Designer Floral Jardoshi Work With Multiple Jari & Crystal Green Semi Stitched Salwar Suit for Party and Wedding,1,1,visible,This is product description,<div><p>Stylee Lifestyle Designer Floral Jardoshi Work With Multiple Jari & Crystal Green Semi Stitched Salwar Suit for Party and Wedding. Look Unique with unique designer salwar suit in different occasion and festival. </P> Details:</br>Bust: 44 Inch </b,,,taxable,,1,100,1,Lehenga> Salwar Suit,15232.000000000002,13600,"https://www.reddoko.com/uploads/17884/1529320900.1673-1.jpg,https://www.reddoko.com/uploads/17885/1529320900.1673-2.jpg,https://www.reddoko.com/uploads/17886/1529320900.1673-3.jpg"
simple,S1-211,Stylee Lifestyle Embellished Jardoshi Work With Multiple Jari & Crystal Pink Semi Stitched Salwar Suit for Party and Wedding,1,1,visible,This is product description,<div><p>Stylee Lifestyle Embellished Jardoshi Work With Multiple Jari & Crystal Pink Semi Stitched Salwar Suit for Party and Wedding. Look Unique with unique designer salwar suit in different occasion and festival. </P> Details:</br>Bust: 44 Inch </br>Len,,,taxable,,1,100,1,Lehenga> Salwar Suit,15344.000000000002,13700,"https://www.reddoko.com/uploads/17887/1529320944.1674-1-.jpg,https://www.reddoko.com/uploads/17889/1529320944.1674-3.jpg,https://www.reddoko.com/uploads/17888/1529320944.1674-2.jpg"
simple,S1-204,"Stylee Lifestyle Designer Floral Jardoshi Work With Multiple Jari & Ready Lace, Crystal Grey Semi Stitched Salwar Suit for Party and Wedding",1,1,visible,This is product description,"<div><p>Stylee Lifestyle Designer Floral Jardoshi Work With Multiple Jari & Ready Lace, Crystal Grey Semi Stitched Salwar Suit for Party and Wedding. Look Unique with unique designer salwar suit in different occasion and festival. </P> Details:</br>Bust:",,,taxable,,1,100,1,Lehenga> Salwar Suit,13328.000000000002,11900,"https://www.reddoko.com/uploads/17861/1529320487.1667-1.jpg,https://www.reddoko.com/uploads/17862/1529320487.1667-2.jpg,https://www.reddoko.com/uploads/17863/1529320487.1667-3.jpg"
simple,S1-205,Stylee Lifestyle Embellished Floral Jardoshi Work With Resham Thread Work & Crystal Yellow Semi Stitched Salwar Suit for Party and Wedding,1,1,visible,This is product description,<div><p>Stylee Lifestyle Embellished Floral Jardoshi Work With Resham Thread Work & Crystal Yellow Semi Stitched Salwar Suit for Party and Wedding. Look Unique with unique designer salwar suit in different occasion and festival. </P> Details:</br>Bust: 44,,,taxable,,1,100,1,Lehenga> Salwar Suit,15232.000000000002,13600,"https://www.reddoko.com/uploads/17866/1529320538.1668-3.jpg,https://www.reddoko.com/uploads/17865/1529320538.1668-2.jpg,https://www.reddoko.com/uploads/17864/1529320538.1668-1.jpg"
simple,S1-206,Stylee Lifestyle Elegant Floral Jardoshi Work With Multiple Jari & Crystal Grey Semi Stitched Salwar Suit for Party and Wedding,1,1,visible,This is product description,<div><p>Stylee Lifestyle Elegant Floral Jardoshi Work With Multiple Jari & Crystal Grey Semi Stitched Salwar Suit for Party and Wedding. Look Unique with unique designer salwar suit in different occasion and festival. </P> Details:</br>Bust: 44 Inch </br>,,,taxable,,1,100,1,Lehenga> Salwar Suit,15120.000000000002,13500,"https://www.reddoko.com/uploads/17867/1529320586.1669-1.jpg,https://www.reddoko.com/uploads/17868/1529320586.1669-2.jpg,https://www.reddoko.com/uploads/17869/1529320586.1669-3.jpg"
simple,S1-207,Stylee Lifestyle Elegant Traditional Jardoshi Work With Resham Thread Work & Crystal Pink Semi Stitched Salwar Suit for Party and Wedding,1,1,visible,This is product description,<div><p>Stylee Lifestyle Elegant Traditional Jardoshi Work With Resham Thread Work & Crystal Pink Semi Stitched Salwar Suit for Party and Wedding. Look Unique with unique designer salwar suit in different occasion and festival. </P> Details:</br>Bust: 44,,,taxable,,1,100,1,Lehenga> Salwar Suit,15678.880000000001,13999,"https://www.reddoko.com/uploads/17870/1529320761.1670-1.jpg,https://www.reddoko.com/uploads/17871/1529320761.1670-2.jpg,https://www.reddoko.com/uploads/17872/1529320761.1670-3.jpg"
